id;name;states.name;states.cities.name;states.cities.latitude;states.cities.longitude;states.cities.id
31;Brazil;Ceará;Maranguape;-3,99581;-38,72969;12977
31;Brazil;Ceará;Marco;-3,18943;-40,26283;12995
31;Brazil;Ceará;Martinópole;-3,19761;-40,60948;13034
31;Brazil;Ceará;Massapê;-3,50912;-40,36655;13041
31;Brazil;Ceará;Mauriti;-7,38806;-38,63645;13082
31;Brazil;Ceará;Meruoca;-3,58604;-40,4673;13103
31;Brazil;Ceará;Milagres;-7,26057;-38,96244;13114
31;Brazil;Ceará;Milhã;-5,66904;-39,22525;13117
31;Brazil;Ceará;Miraíma;-3,56511;-39,9039;13154
31;Brazil;Ceará;Missão Velha;-7,23707;-39,11196;13158
31;Brazil;Ceará;Mombaça;-5,79217;-39,77985;13172
31;Brazil;Ceará;Monsenhor Tabosa;-4,96764;-40,06725;13180
31;Brazil;Ceará;Morada Nova;-5,10667;-38,3725;13227
31;Brazil;Ceará;Moraújo;-3,46006;-40,69958;13229
31;Brazil;Ceará;Morrinhos;-3,28421;-40,09125;13236
31;Brazil;Ceará;Mucambo;-3,9078;-40,76944;13260
31;Brazil;Ceará;Mulungu;-4,30636;-38,98955;13267
31;Brazil;Ceará;Nova Olinda;-7,08567;-39,67195;13411
31;Brazil;Ceará;Nova Russas;-4,72277;-40,59553;13430
31;Brazil;Ceará;Novo Oriente;-5,58278;-40,74014;13471
31;Brazil;Ceará;Ocara;-4,49083;-38,59667;13488
31;Brazil;Ceará;Orós;-6,25502;-38,96761;13526
31;Brazil;Ceará;Pacajus;-4,1725;-38,46056;13555
31;Brazil;Ceará;Pacatuba;-3,97623;-38,62922;13557
31;Brazil;Ceará;Pacoti;-4,19575;-38,90252;13559
31;Brazil;Ceará;Pacujá;-3,96747;-40,67686;13560
31;Brazil;Ceará;Palhano;-4,66056;-38,04453;13579
31;Brazil;Ceará;Palmácia;-4,12964;-38,84258;13609
31;Brazil;Ceará;Paracuru;-3,41;-39,03056;13625
31;Brazil;Ceará;Paraipaba;-3,43944;-39,14833;13631
31;Brazil;Ceará;Parambu;-6,25405;-40,60876;13633
31;Brazil;Ceará;Paramoti;-4,14739;-39,36219;13635
31;Brazil;Ceará;Pedra Branca;-5,49336;-39,85259;13749
31;Brazil;Ceará;Penaforte;-7,80046;-39,04704;13792
31;Brazil;Ceará;Pentecoste;-3,85116;-39,1985;13797
31;Brazil;Ceará;Pereiro;-6,04085;-38,48892;13807
31;Brazil;Ceará;Pindoretama;-4,06156;-38,2945;13856
31;Brazil;Ceará;Piquet Carneiro;-5,86038;-39,4558;13881
31;Brazil;Ceará;Pires Ferreira;-4,25485;-40,59869;13915
31;Brazil;Ceará;Poranga;-4,76103;-40,93222;13981
31;Brazil;Ceará;Porteiras;-7,59509;-39,07443;13987
31;Brazil;Ceará;Potengi;-7,03279;-40,04012;14032
31;Brazil;Ceará;Potiretama;-5,75401;-38,18249;14036
31;Brazil;Ceará;Quiterianópolis;-5,88995;-40,72808;14157
31;Brazil;Ceará;Quixadá;-4,97056;-39,01812;14161
31;Brazil;Ceará;Quixelô;-6,15064;-39,11702;14162
31;Brazil;Ceará;Quixeramobim;-5,13424;-39,33459;14163
31;Brazil;Ceará;Quixeré;-5,07417;-37,98861;14164
31;Brazil;Ceará;Redenção;-4,22583;-38,73056;14183
31;Brazil;Ceará;Reriutaba;-4,13835;-40,61603;14196
31;Brazil;Ceará;Russas;-4,8399;-38,19597;14363
31;Brazil;Ceará;Saboeiro;-6,47813;-39,88569;14369
31;Brazil;Ceará;Salitre;-7,13795;-40,28978;14390
31;Brazil;Ceará;Santa Quitéria;-4,33194;-40,15667;14522
31;Brazil;Ceará;Santana do Acaraú;-3,46056;-40,21222;14577
31;Brazil;Ceará;Santana do Cariri;-7,17968;-39,78451;14579
31;Brazil;Ceará;São Benedito;-4,04957;-40,94585;14831
31;Brazil;Ceará;São Gonçalo do Amarante;-3,60722;-38,96833;14918
31;Brazil;Ceará;São João do Jaguaribe;-5,31884;-38,26878;15031
31;Brazil;Ceará;São João dos Inhamuns;-6;-40,28333;15048
31;Brazil;Ceará;São Luís do Curu;-3,64119;-39,24877;15066
31;Brazil;Ceará;Senador Pompeu;-5,58806;-39,37167;14705
31;Brazil;Ceará;Senador Sá;-3,27654;-40,44418;14708
31;Brazil;Ceará;Sobral;-3,85932;-40,04376;14798
31;Brazil;Ceará;Solonópole;-5,87073;-39,0121;14806
31;Brazil;Ceará;Tabuleiro do Norte;-5,29109;-38,07247;15192
31;Brazil;Ceará;Tamboril;-4,83222;-40,32056;15212
31;Brazil;Ceará;Tarrafas;-6,73736;-39,72329;15254
31;Brazil;Ceará;Tauá;-5,90848;-40,27279;15261
31;Brazil;Ceará;Tejuçuoca;-3,93547;-39,64972;15271
31;Brazil;Ceará;Tianguá;-3,67295;-40,99014;15303
31;Brazil;Ceará;Trairi;-3,33156;-39,38032;15348
31;Brazil;Ceará;Tururu;-3,53335;-39,37556;15415
31;Brazil;Ceará;Ubajara;-3,8402;-40,93422;15426
31;Brazil;Ceará;Umari;-6,60924;-38,71952;15444
31;Brazil;Ceará;Umirim;-3,70599;-39,39689;15450
31;Brazil;Ceará;Uruburetama;-3,62829;-39,5476;15474
31;Brazil;Ceará;Uruoca;-3,31983;-40,7217;15480
31;Brazil;Ceará;Varjota;-4,19444;-40,47667;15518
31;Brazil;Ceará;Várzea Alegre;-5,35;-40,38333;15615
31;Brazil;Ceará;Viçosa do Ceará;-3,56222;-41,09222;15608
31;Brazil;Rio Grande do Norte;Acari;-6,38547;-36,63908;10072
31;Brazil;Rio Grande do Norte;Açu;-5,57667;-36,90861;10464
31;Brazil;Rio Grande do Norte;Afonso Bezerra;-5,43183;-36,65619;10086
31;Brazil;Rio Grande do Norte;Água Nova;-6,21312;-38,30634;15662
31;Brazil;Rio Grande do Norte;Alexandria;-6,39998;-37,96862;10128
31;Brazil;Rio Grande do Norte;Almino Afonso;-6,16686;-37,77116;10143
31;Brazil;Rio Grande do Norte;Alto do Rodrigues;-5,34902;-36,79683;10185
31;Brazil;Rio Grande do Norte;Angicos;-5,67403;-36,54881;10256
31;Brazil;Rio Grande do Norte;Antônio Martins;-6,20609;-37,92136;10278
31;Brazil;Rio Grande do Norte;Apodi;-5,6669;-37,92339;10297
31;Brazil;Rio Grande do Norte;Areia Branca;-4,95611;-37,13694;10384
31;Brazil;Rio Grande do Norte;Arês;-6,19444;-35,16028;10422
31;Brazil;Rio Grande do Norte;Augusto Severo;-5,90516;-37,30121;10445
31;Brazil;Rio Grande do Norte;Baía Formosa;-6,43006;-35,0505;10588
31;Brazil;Rio Grande do Norte;Baraúna;-4,97189;-37,52234;10506
31;Brazil;Rio Grande do Norte;Barcelona;-5,94268;-35,92019;10512
31;Brazil;Rio Grande do Norte;Bento Fernandes;-5,63426;-35,81702;10628
31;Brazil;Rio Grande do Norte;Bodó;-5,9339;-36,39716;10687
31;Brazil;Rio Grande do Norte;Bom Jesus;-6,00882;-35,58384;10699
31;Brazil;Rio Grande do Norte;Brejinho;-6,19083;-35,35667;10785
31;Brazil;Rio Grande do Norte;Caiçara do Norte;-5,1753;-36,08369;10909
31;Brazil;Rio Grande do Norte;Caiçara do Rio do Vento;-5,80605;-36,02549;10910
31;Brazil;Rio Grande do Norte;Caicó;-6,45833;-37,09778;10903
31;Brazil;Rio Grande do Norte;Campo Redondo;-6,24582;-36,21969;11002
31;Brazil;Rio Grande do Norte;Canguaretama;-6,38;-35,12889;11042
31;Brazil;Rio Grande do Norte;Caraúbas;-5,7925;-37,55667;11117
31;Brazil;Rio Grande do Norte;Carnaúba dos Dantas;-6,56162;-36,52903;11158
31;Brazil;Rio Grande do Norte;Carnaubais;-5,26459;-36,79459;11154
31;Brazil;Rio Grande do Norte;Ceará Mirim;-5,63444;-35,42556;11226
31;Brazil;Rio Grande do Norte;Ceará-Mirim;-5,55046;-35,37667;11227
31;Brazil;Rio Grande do Norte;Cerro Corá;-6,04556;-36,34583;11251
31;Brazil;Rio Grande do Norte;Coronel Ezequiel;-6,31992;-36,22997;11418
31;Brazil;Rio Grande do Norte;Coronel João Pessoa;-6,26217;-38,4173;11422
31;Brazil;Rio Grande do Norte;Cruzeta;-6,32021;-36,84725;11501
31;Brazil;Rio Grande do Norte;Currais Novos;-6,21399;-36,484;11528
31;Brazil;Rio Grande do Norte;Doutor Severiano;-6,11208;-38,3966;11659
31;Brazil;Rio Grande do Norte;Encanto;-6,11638;-38,31133;11695
31;Brazil;Rio Grande do Norte;Equador;-6,88585;-36,66174;11714
31;Brazil;Rio Grande do Norte;Espírito Santo;-6,28385;-35,32578;11739
31;Brazil;Rio Grande do Norte;Extremoz;-5,69421;-35,25248;11768
31;Brazil;Rio Grande do Norte;Felipe Guerra;-5,53917;-37,64271;11795
31;Brazil;Rio Grande do Norte;Fernando Pedroza;-5,7202;-36,39743;11805
31;Brazil;Rio Grande do Norte;Florânia;-6,15287;-36,80058;11844
31;Brazil;Rio Grande do Norte;Francisco Dantas;-6,01644;-38,12624;11880
31;Brazil;Rio Grande do Norte;Frutuoso Gomes;-6,16261;-37,8443;11903
31;Brazil;Rio Grande do Norte;Galinhos;-5,12167;-36,26313;11913
31;Brazil;Rio Grande do Norte;Goianinha;-6,26977;-35,18265;11959
31;Brazil;Rio Grande do Norte;Governador Dix Sept Rosado;-5,45889;-37,52083;11980
31;Brazil;Rio Grande do Norte;Governador Dix-Sept Rosado;-5,40874;-37,51194;11981
31;Brazil;Rio Grande do Norte;Grossos;-4,95242;-37,20023;12006
31;Brazil;Rio Grande do Norte;Guamaré;-5,13423;-36,31854;12022
31;Brazil;Rio Grande do Norte;Ielmo Marinho;-5,76778;-35,52812;12175
31;Brazil;Rio Grande do Norte;Ipanguaçu;-5,49833;-36,855;12262
31;Brazil;Rio Grande do Norte;Ipueira;-6,78038;-37,14971;12291
31;Brazil;Rio Grande do Norte;Itajá;-5,69944;-36,79373;12372
31;Brazil;Rio Grande do Norte;Itaú;-5,8419;-37,9249;12468
31;Brazil;Rio Grande do Norte;Jaçanã;-6,41673;-36,19402;12607
31;Brazil;Rio Grande do Norte;Jandaíra;-5,37894;-36,09833;12558
31;Brazil;Rio Grande do Norte;Janduís;-5,93587;-37,51496;12561
31;Brazil;Rio Grande do Norte;Januário Cicco;-6,15714;-35,61758;12565
31;Brazil;Rio Grande do Norte;Japi;-6,43798;-35,92194;12570
31;Brazil;Rio Grande do Norte;Jardim de Angicos;-5,63861;-35,95027;12588
31;Brazil;Rio Grande do Norte;Jardim de Piranhas;-6,37861;-37,35194;12589
31;Brazil;Rio Grande do Norte;Jardim do Seridó;-6,58444;-36,77444;12591
31;Brazil;Rio Grande do Norte;João Câmara;-5,56075;-35,81502;12659
31;Brazil;Rio Grande do Norte;João Dias;-6,28506;-37,79365;12660
31;Brazil;Rio Grande do Norte;José da Penha;-6,32865;-38,3203;12654
31;Brazil;Rio Grande do Norte;Jucurutu;-6,03389;-37,02028;12677
31;Brazil;Rio Grande do Norte;Jundiá;-6,25532;-35,34358;12687
31;Brazil;Rio Grande do Norte;Lagoa d'Anta;-6,37037;-35,63637;12748
31;Brazil;Rio Grande do Norte;Lagoa de Pedras;-6,16608;-35,45319;12754
31;Brazil;Rio Grande do Norte;Lagoa de Velhos;-6,00816;-35,82312;12756
31;Brazil;Rio Grande do Norte;Lagoa Nova;-6,1102;-36,54607;12741
31;Brazil;Rio Grande do Norte;Lagoa Salgada;-6,12321;-35,49513;12743
31;Brazil;Rio Grande do Norte;Lajes;-5,78338;-36,17286;12784
31;Brazil;Rio Grande do Norte;Lajes Pintadas;-6,12734;-36,12516;12785
31;Brazil;Rio Grande do Norte;Lucrécia;-6,10358;-37,82437;12861
31;Brazil;Rio Grande do Norte;Luís Gomes;-6,38626;-38,41895;12882
31;Brazil;Rio Grande do Norte;Macaíba;-5,94094;-35,39833;12893
31;Brazil;Rio Grande do Norte;Macau;-5,115;-36,63444;12890
31;Brazil;Rio Grande do Norte;Major Sales;-6,40617;-38,30965;12922
31;Brazil;Rio Grande do Norte;Marcelino Vieira;-6,32176;-38,14275;12992
31;Brazil;Rio Grande do Norte;Martins;-6,09212;-37,92472;13032
31;Brazil;Rio Grande do Norte;Maxaranguape;-5,46874;-35,35657;13086
31;Brazil;Rio Grande do Norte;Messias Targino;-6,08097;-37,48508;13107
31;Brazil;Rio Grande do Norte;Montanhas;-6,48583;-35,2875;13184
31;Brazil;Rio Grande do Norte;Monte Alegre;-5,88972;-36,30139;13186
31;Brazil;Rio Grande do Norte;Monte das Gameleiras;-6,43448;-35,79888;13213
31;Brazil;Rio Grande do Norte;Mossoró;-5,1875;-37,34417;13254
31;Brazil;Rio Grande do Norte;Natal;-5,8101;-35,22674;13299
31;Brazil;Rio Grande do Norte;Nísia Floresta;-6,09111;-35,20861;13487
31;Brazil;Rio Grande do Norte;Nova Cruz;-6,46807;-35,45455;13371
31;Brazil;Rio Grande do Norte;Olho-d'Água do Borges;-5,99658;-37,73631;13500
31;Brazil;Rio Grande do Norte;Ouro Branco;-6,65601;-36,91455;13538
31;Brazil;Rio Grande do Norte;Paraná;-6,44702;-38,2998;13648
31;Brazil;Rio Grande do Norte;Paraú;-5,73216;-37,13664;13665
31;Brazil;Rio Grande do Norte;Parazinho;-5,27717;-35,93239;13656
31;Brazil;Rio Grande do Norte;Parelhas;-6,68778;-36,6575;13670
31;Brazil;Rio Grande do Norte;Parnamirim;-5,92446;-35,20566;13680
31;Brazil;Rio Grande do Norte;Passa e Fica;-6,45302;-35,62625;13688
31;Brazil;Rio Grande do Norte;Passagem;-6,27254;-35,39534;13691
31;Brazil;Rio Grande do Norte;Patu;-6,12305;-37,62573;13712
31;Brazil;Rio Grande do Norte;Pau dos Ferros;-6,11628;-38,19653;13718
31;Brazil;Rio Grande do Norte;Pedra Grande;-5,09384;-35,85092;13753
31;Brazil;Rio Grande do Norte;Pedra Preta;-5,52791;-36,07481;13756
31;Brazil;Rio Grande do Norte;Pedro Avelino;-5,44022;-36,3459;13774
31;Brazil;Rio Grande do Norte;Pedro Velho;-6,43917;-35,22139;13783
31;Brazil;Rio Grande do Norte;Pendências;-5,26;-36,72222;13794
31;Brazil;Rio Grande do Norte;Pilões;-6,28833;-38,01911;13842
31;Brazil;Rio Grande do Norte;Poço Branco;-5,62278;-35,66278;14045
31;Brazil;Rio Grande do Norte;Portalegre;-6,00548;-38,00212;13986
31;Brazil;Rio Grande do Norte;Porto do Mangue;-5,07778;-36,78375;14027
31;Brazil;Rio Grande do Norte;Pureza;-5,42517;-35,59285;14116
31;Brazil;Rio Grande do Norte;Rafael Fernandes;-6,19713;-38,19794;14165
31;Brazil;Rio Grande do Norte;Rafael Godeiro;-6,04885;-37,73693;14166
31;Brazil;Rio Grande do Norte;Riacho da Cruz;-5,92628;-37,97556;14211
31;Brazil;Rio Grande do Norte;Riacho de Santana;-6,28279;-38,33135;14214
31;Brazil;Rio Grande do Norte;Riachuelo;-5,83598;-35,88131;14219
31;Brazil;Rio Grande do Norte;Rio do Fogo;-5,38232;-35,38379;14312
31;Brazil;Rio Grande do Norte;Rodolfo Fernandes;-5,85656;-38,09336;14332
31;Brazil;Rio Grande do Norte;Ruy Barbosa;-5,88561;-35,91551;14365
31;Brazil;Rio Grande do Norte;Santa Cruz;-6,22944;-36,02278;14438
31;Brazil;Rio Grande do Norte;Santa Maria;-5,84531;-35,71995;14503
31;Brazil;Rio Grande do Norte;Santana do Matos;-5,9575;-36,65556;14588
31;Brazil;Rio Grande do Norte;Santana do Seridó;-6,75207;-36,76599;14593
31;Brazil;Rio Grande do Norte;Santo Antônio;-6,31056;-35,47889;14610
31;Brazil;Rio Grande do Norte;São Bento do Norte;-5,14414;-35,9891;14838
31;Brazil;Rio Grande do Norte;São Bento do Trairí;-6,39968;-36,0592;14842
31;Brazil;Rio Grande do Norte;São Fernando;-6,29726;-37,13895;14877
31;Brazil;Rio Grande do Norte;São Francisco do Oeste;-5,96836;-38,16251;14895
31;Brazil;Rio Grande do Norte;São Gonçalo do Amarante;-5,77241;-35,33245;14919
31;Brazil;Rio Grande do Norte;São João do Sabugi;-6,6965;-37,15433;15043
31;Brazil;Rio Grande do Norte;São José de Mipibu;-6,04284;-35,30608;14954
31;Brazil;Rio Grande do Norte;São José do Campestre;-6,31556;-35,71389;14965
31;Brazil;Rio Grande do Norte;São José do Seridó;-6,50251;-36,85104;14987
31;Brazil;Rio Grande do Norte;São Miguel;-5,46667;-35,36667;15078
31;Brazil;Rio Grande do Norte;São Miguel do Gostoso;-5,18658;-35,71303;15089
31;Brazil;Rio Grande do Norte;São Paulo do Potengi;-5,88988;-35,75325;15104
31;Brazil;Rio Grande do Norte;São Pedro;-5,85598;-35,62554;15107
31;Brazil;Rio Grande do Norte;São Rafael;-5,85664;-36,8952;15125
31;Brazil;Rio Grande do Norte;São Tomé;-5,9725;-36,07528;15161
31;Brazil;Rio Grande do Norte;São Vicente;-6,2238;-36,65694;15169
31;Brazil;Rio Grande do Norte;Senador Elói de Souza;-6,04008;-35,65731;14697
31;Brazil;Rio Grande do Norte;Senador Georgino Avelino;-6,14835;-35,13347;14699
31;Brazil;Rio Grande do Norte;Serra Caiada;-6,14234;-35,66845;14726
31;Brazil;Rio Grande do Norte;Serra de São Bento;-6,43702;-35,71194;14737
31;Brazil;Rio Grande do Norte;Serra do Mel;-5,12203;-37,03121;14738
31;Brazil;Rio Grande do Norte;Serra Negra do Norte;-6,57598;-37,39418;14730
31;Brazil;Rio Grande do Norte;Serrinha;-6,25327;-35,59475;14752
31;Brazil;Rio Grande do Norte;Serrinha dos Pintos;-6,15256;-37,9886;14753
31;Brazil;Rio Grande do Norte;Severiano Melo;-5,77722;-37,95778;14769
31;Brazil;Rio Grande do Norte;Sítio Novo;-6,12604;-35,97108;15177
31;Brazil;Rio Grande do Norte;Taboleiro Grande;-5,92608;-38,05352;15189
31;Brazil;Rio Grande do Norte;Taipu;-5,51936;-35,5813;15204
31;Brazil;Rio Grande do Norte;Tangará;-6,23847;-35,79625;15215
31;Brazil;Rio Grande do Norte;Tenente Ananias;-6,46946;-38,16177;15274
31;Brazil;Rio Grande do Norte;Tenente Laurentino Cruz;-6,14845;-36,7224;15275
31;Brazil;Rio Grande do Norte;Tibau;-4,9115;-37,31347;15305
31;Brazil;Rio Grande do Norte;Tibau do Sul;-6,18641;-35,0905;15306
31;Brazil;Rio Grande do Norte;Timbaúba dos Batistas;-6,48262;-37,23278;15312
31;Brazil;Rio Grande do Norte;Touros;-5,26111;-35,60459;15343
31;Brazil;Rio Grande do Norte;Triunfo Potiguar;-5,94356;-37,13994;15365
31;Brazil;Rio Grande do Norte;Umarizal;-6,00593;-37,80698;15445
31;Brazil;Rio Grande do Norte;Upanema;-5,69921;-37,26798;15464
31;Brazil;Rio Grande do Norte;Várzea;-6,35146;-35,36839;15614
31;Brazil;Rio Grande do Norte;Venha-Ver;-6,34075;-38,53731;15527
31;Brazil;Rio Grande do Norte;Vera Cruz;-6,03261;-35,44416;15532
31;Brazil;Rio Grande do Norte;Viçosa;-5,9911;-37,96495;15605
31;Brazil;Rio Grande do Norte;Vila Flor;-6,29375;-35,08453;15567
31;Brazil;Pará;Abaetetuba;-1,71806;-48,8825;10056
31;Brazil;Pará;Abel Figueiredo;-4,94378;-48,42275;10063
31;Brazil;Pará;Acará;-1,96083;-48,19667;10073
31;Brazil;Pará;Afuá;-0,15667;-50,38667;10090
31;Brazil;Pará;Água Azul do Norte;-6,63125;-50,62146;15648
31;Brazil;Pará;Alenquer;-0,85422;-54,94506;10127
31;Brazil;Pará;Almeirim;0,47621;-53,87297;10141
31;Brazil;Pará;Altamira;-3,20333;-52,20639;10153
31;Brazil;Pará;Anajás;-0,86015;-50,0397;10231
31;Brazil;Pará;Ananindeua;-1,34611;-48,38287;10234
31;Brazil;Pará;Anapu;-3,88583;-51,33796;10236
31;Brazil;Pará;Augusto Corrêa;-1,02167;-46,635;10443
31;Brazil;Pará;Aurora do Pará;-2,30323;-47,75621;10452
31;Brazil;Pará;Aveiro;-3,66721;-56,01637;10458
31;Brazil;Pará;Bagre;-2,40166;-50,16628;10473
31;Brazil;Pará;Baião;-2,79056;-49,67167;10480
31;Brazil;Pará;Bannach;-7,46864;-50,65904;10503
31;Brazil;Pará;Barcarena;-1,54656;-48,63248;10511
31;Brazil;Pará;Belém;-1,45583;-48,50444;10615
31;Brazil;Pará;Belterra;-3,01258;-54,99128;10612
31;Brazil;Pará;Benevides;-1,36139;-48,24472;10625
31;Brazil;Pará;Bom Jesus do Tocantins;-4,99184;-48,8237;10716
31;Brazil;Pará;Bonito;-1,42927;-47,33735;10738
31;Brazil;Pará;Bragança;-0,96813;-46,73377;10765
31;Brazil;Pará;Brasil Novo;-3,33767;-52,57451;10768
31;Brazil;Pará;Brejo Grande do Araguaia;-5,74369;-48,45573;10791
31;Brazil;Pará;Breu Branco;-3,73348;-49,37122;10801
31;Brazil;Pará;Breves;-1,68222;-50,48028;10802
31;Brazil;Pará;Bujaru;-1,515;-48,04472;10820
31;Brazil;Pará;Cachoeira do Arari;-0,84609;-48,93118;10871
31;Brazil;Pará;Cachoeira do Piriá;-1,94037;-46,46914;10872
31;Brazil;Pará;Cametá;-2,29582;-49,49213;10952
31;Brazil;Pará;Canaã dos Carajás;-6,49873;-50,09334;11031
31;Brazil;Pará;Capanema;-1,19583;-47,18083;11062
31;Brazil;Pará;Capitão Poço;-1,74639;-47,05944;11085
31;Brazil;Pará;Castanhal;-1,27231;-47,85627;11184
31;Brazil;Pará;Chaves;-0,06289;-49,64787;11275
31;Brazil;Pará;Colares;-0,90894;-48,2534;11319
31;Brazil;Pará;Conceição do Araguaia;-8,26441;-49,26982;11354
31;Brazil;Pará;Concórdia do Pará;-1,86154;-47,96322;11368
31;Brazil;Pará;Cumaru do Norte;-8,39144;-51,24084;11514
31;Brazil;Pará;Curionópolis;-6,18137;-49,66441;11523
31;Brazil;Pará;Curralinho;-1,58236;-49,98697;11533
31;Brazil;Pará;Curuá;-1,73821;-55,11492;11536
31;Brazil;Pará;Curuçá;-0,69787;-47,86755;11537
31;Brazil;Pará;Dom Eliseu;-4,08267;-47,89052;11626
31;Brazil;Pará;Eldorado do Carajás;-6,10586;-49,30329;11679
31;Brazil;Pará;Faro;-1,11536;-57,77412;11776
31;Brazil;Pará;Floresta do Araguaia;-7,57944;-49,52862;11837
31;Brazil;Pará;Garrafão do Norte;-2,21516;-47,11722;11923
31;Brazil;Pará;Goianésia do Pará;-3,9492;-48,87355;11965
31;Brazil;Pará;Gurupá;-1,16555;-51,62743;12089
31;Brazil;Pará;Igarapé Açu;-1,12889;-47,62;12182
31;Brazil;Pará;Igarapé Miri;-1,975;-48,95972;12184
31;Brazil;Pará;Igarapé-Açu;-1,14164;-47,51366;12186
31;Brazil;Pará;Igarapé-Miri;-2,07705;-49,14772;12187
31;Brazil;Pará;Inhangapi;-1,46284;-47,94974;12248
31;Brazil;Pará;Ipixuna do Pará;-2,98149;-48,11946;12282
31;Brazil;Pará;Irituia;-1,77048;-47,42145;12320
31;Brazil;Pará;Itaituba;-5,86018;-56,23176;12363
31;Brazil;Pará;Itupiranga;-5,23295;-49,94952;12490
31;Brazil;Pará;Jacareacanga;-6,22222;-57,75278;12519
31;Brazil;Pará;Jacundá;-4,56883;-49,22284;12530
31;Brazil;Pará;Juruti;-2,33065;-56,02742;12702
31;Brazil;Pará;Limoeiro do Ajuru;-1,89647;-49,51015;12833
31;Brazil;Pará;Mãe do Rio;-1,98328;-47,51572;13293
31;Brazil;Pará;Magalhães Barata;-0,81838;-47,6299;12911
31;Brazil;Pará;Marabá;-5,38146;-49,13232;12964
31;Brazil;Pará;Maracanã;-0,75819;-47,48755;12969
31;Brazil;Pará;Marapanim;-0,84063;-47,70897;12979
31;Brazil;Pará;Marituba;-1,37399;-48,3142;13022
31;Brazil;Pará;Medicilândia;-3,15674;-53,17769;13093
31;Brazil;Pará;Melgaço;-1,66163;-51,05884;13096
31;Brazil;Pará;Mocajuba;-2,58417;-49,50722;13159
31;Brazil;Pará;Moju;-1,88389;-48,76889;13170
31;Brazil;Pará;Mojuí Dos Campos;-3,07044;-54,57515;13171
31;Brazil;Pará;Monte Alegre;-2,00082;-54,08102;13187
31;Brazil;Pará;Muaná;-1,52833;-49,21667;13259
31;Brazil;Pará;Nova Esperança do Piriá;-2,45364;-46,97384;13375
31;Brazil;Pará;Nova Ipixuna;-4,98779;-49,19861;13393
31;Brazil;Pará;Nova Timboteua;-1,12059;-47,42089;13439
31;Brazil;Pará;Novo Progresso;-7,75396;-55,51343;13475
31;Brazil;Pará;Novo Repartimento;-4,70032;-50,5222;13476
31;Brazil;Pará;Óbidos;0,1324;-55,82386;15683
31;Brazil;Pará;Oeiras do Pará;-2,00306;-49,85444;13491
31;Brazil;Pará;Oriximiná;-1,76556;-55,86611;13518
31;Brazil;Pará;Ourém;-1,55194;-47,11444;13552
31;Brazil;Pará;Ourilândia do Norte;-7,59565;-51,43201;13533
31;Brazil;Pará;Pacajá;-3,70172;-50,77844;13556
31;Brazil;Pará;Palestina do Pará;-5,97518;-48,38544;13578
31;Brazil;Pará;Paragominas;-2,96667;-47,48333;13626
31;Brazil;Pará;Parauapebas;-6,18558;-50,55474;13655
31;Brazil;Pará;Pau d'Arco;-7,73913;-50,14638;13717
31;Brazil;Pará;Peixe-Boi;-1,10168;-47,27259;13788
31;Brazil;Pará;Piçarra;-6,47338;-48,95039;13929
31;Brazil;Pará;Placas;-3,97715;-54,52418;13932
31;Brazil;Pará;Ponta de Pedras;-1,05304;-49,15491;13959
31;Brazil;Pará;Portel;-1,93556;-50,82111;13990
31;Brazil;Pará;Porto de Moz;-1,74833;-52,23833;14025
31;Brazil;Pará;Prainha;-2,20147;-53,49329;14066
31;Brazil;Pará;Primavera;-0,94947;-47,1104;14100
31;Brazil;Pará;Quatipuru;-0,82554;-47,01043;14130
31;Brazil;Pará;Redenção;-8,0601;-50,18116;14184
31;Brazil;Pará;Rio Maria;-7,40968;-49,82886;14281
31;Brazil;Pará;Rondon do Pará;-4,43977;-48,59233;14345
31;Brazil;Pará;Rurópolis;-4,18795;-55,18406;14362
31;Brazil;Pará;Salinópolis;-0,61361;-47,35611;14389
31;Brazil;Pará;Salvaterra;-0,78848;-48,61953;14407
31;Brazil;Pará;Santa Bárbara do Pará;-1,19832;-48,25095;14428
31;Brazil;Pará;Santa Cruz do Arari;-0,59603;-49,29289;14451
31;Brazil;Pará;Santa Izabel do Pará;-1,37975;-48,12221;14485
31;Brazil;Pará;Santa Luzia do Pará;-1,6575;-46,92715;14497
31;Brazil;Pará;Santa Maria das Barreiras;-8,63667;-50,26578;14508
31;Brazil;Pará;Santa Maria do Pará;-1,35028;-47,57556;14514
31;Brazil;Pará;Santana do Araguaia;-9,13867;-50,673;14578
31;Brazil;Pará;Santarém;-2,44306;-54,70833;14598
31;Brazil;Pará;Santarém Novo;-0,88782;-47,36301;14599
31;Brazil;Pará;Santo Antônio do Tauá;-1,15194;-48,12944;14641
31;Brazil;Pará;São Caetano de Odivelas;-0,75;-48,02;14852
31;Brazil;Pará;São Domingos do Araguaia;-5,7193;-48,72755;14867
31;Brazil;Pará;São Domingos do Capim;-1,87163;-47,77837;14869
31;Brazil;Pará;São Félix do Xingu;-6,64472;-51,995;14906
31;Brazil;Pará;São Francisco do Pará;-1,14641;-47,75713;14896
31;Brazil;Pará;São Geraldo do Araguaia;-6,40056;-48,555;14914
31;Brazil;Pará;São João da Ponta;-0,85361;-47,97803;15013
31;Brazil;Pará;São João de Pirabas;-0,77472;-47,17722;15022
31;Brazil;Pará;São João do Araguaia;-5,443;-48,74932;15024
31;Brazil;Pará;São Miguel do Guamá;-1,62667;-47,48333;15090
